EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,ev_tdlam_before,loss_ent,loss_kl,loss_pol_entpen,loss_pol_surr,loss_vf_loss
71.24,71.24,30,8439,868.7882471084595,902639,0.9468905255198479,-0.19445129,6.565433e-05,0.0,0.0054730205,29.317764
73.79,73.79,27,8466,870.8706991672516,904784,0.9581427164375782,-0.19443984,0.00094480504,0.0,-0.0014180383,19.474344
75.48,75.48,24,8490,872.8845729827881,906857,0.9498426094651222,-0.19443746,0.0004707226,0.0,-0.00033462292,24.036697
66.36,66.36,45,8535,874.9597005844116,909271,0.9242699295282364,-0.19441685,0.00010703609,0.0,0.00923805,39.03657
61.82,61.82,27,8562,876.9312653541565,910962,0.9328286722302437,-0.19441514,0.0005736891,0.0,0.010586333,30.384865
62.55,62.55,27,8589,879.0123541355133,913111,0.9533982127904892,-0.19441219,0.0003333866,0.0,0.008133666,25.128109
69.77,69.77,27,8616,880.9579825401306,915343,0.9612478129565716,-0.19440952,8.499605e-05,0.0,-0.0005496091,19.615412
74.81,74.81,19,8635,882.8476984500885,916752,0.9676217138767242,-0.19448562,0.000603219,0.0,0.007672829,13.645476
96.35,96.35,8,8643,884.6707525253296,919275,0.8891656324267387,-0.19511838,0.01738504,0.0,0.10241889,31.879383
87.83,87.83,27,8670,886.6008553504944,920944,0.9503724649548531,-0.19515367,0.00014794251,0.0,0.002611493,23.566858
88.66,88.66,32,8702,888.7319030761719,923406,0.9499858431518078,-0.19523044,0.00017016049,0.0,0.009605368,22.584097
88.8,88.8,26,8728,890.6091058254242,925625,0.9507752247154713,-0.19524431,0.0005634256,0.0,0.0033289413,24.335764
78.38,78.38,24,8752,892.7675018310547,927577,0.9637936539947987,-0.19527431,0.00010611015,0.0,0.0004575965,17.746548
87.12,87.12,18,8770,894.7117002010345,929656,0.9335673749446869,-0.19523382,8.517229e-05,0.0,0.0008824405,26.332855
83.42,83.42,22,8792,896.6578431129456,931366,0.9513993076980114,-0.19526096,5.9939717e-05,0.0,0.013041498,23.142214
88.45,88.45,17,8809,898.5435795783997,933201,0.9499306418001652,-0.19534726,0.00040409635,0.0,0.0009279656,17.528294
85.06,85.06,33,8842,900.6455972194672,935595,0.9292617663741112,-0.1953753,6.5660744e-05,0.0,0.011155013,34.659676
80.67,80.67,26,8868,902.6448972225189,937721,0.9558017775416374,-0.19539742,2.9349962e-05,0.0,0.010981727,20.805182
66.96,66.96,36,8904,904.685462474823,939892,0.9332852885127068,-0.19536786,0.00013662013,0.0,0.0081767365,32.94485
72.98,72.98,19,8923,906.5461189746857,941646,0.9669231735169888,-0.19537306,9.915486e-05,0.0,-0.0018368145,12.830144
73.2,73.2,25,8948,908.5307602882385,943751,0.9595840200781822,-0.19540611,6.4163614e-05,0.0,0.0033745077,20.240458
77.11,77.11,26,8974,910.5021424293518,945974,0.9533319175243378,-0.195443,4.5448716e-05,0.0,-0.0005583614,21.994993
83.59,83.59,17,8991,912.406519651413,947810,0.9515545666217804,-0.1954389,1.5297483e-05,0.0,0.00010582013,21.842653
83.68,83.68,25,9016,914.4456386566162,950007,0.9596766903996468,-0.19539447,2.2924287e-05,0.0,0.0006367401,19.455141
76.37,76.37,33,9049,916.5465924739838,952208,0.9308976978063583,-0.19532485,0.0006552918,0.0,0.000476846,37.2133
84.6,84.6,17,9066,918.5441482067108,953725,0.944862611591816,-0.19531207,0.00010499376,0.0,0.007794343,20.520426
71.16,71.16,27,9093,920.6224939823151,955682,0.9703177195042372,-0.19536209,0.00032307729,0.0,0.0007670659,15.034297
72.95,72.95,28,9121,922.578891992569,957915,0.9572959914803505,-0.19537596,4.25248e-05,0.0,0.004148268,21.19314
82.93,82.93,26,9147,924.6170494556427,960499,0.8950395435094833,-0.1953648,1.2005767e-05,0.0,0.0005033021,48.865322
73.23,73.23,33,9180,926.5470130443573,962531,0.927252858877182,-0.19537115,0.00017169546,0.0,0.009380247,35.37598
72.15,72.15,28,9208,928.4463610649109,964267,0.9477123133838177,-0.19539213,6.100844e-05,0.0,0.0017374629,26.210806
80.84,80.84,10,9218,930.2219521999359,965996,0.93308936804533,-0.19536766,0.00022721733,0.0,-0.002637918,27.494425
75.53,75.53,35,9253,932.2020649909973,968410,0.9429249539971352,-0.19536595,3.396644e-05,0.0,0.0016836384,29.571987
80.78,80.78,24,9277,934.0093910694122,970606,0.9469516612589359,-0.19539022,1.0424061e-05,0.0,0.0026913178,25.030037
76.14,76.14,36,9313,935.9691913127899,972606,0.9562328904867172,-0.19539371,7.716881e-06,0.0,0.0022206595,24.806627
76.29,76.29,9,9322,937.9051804542542,974417,0.886882521212101,-0.19541363,0.00014808527,0.0,-0.0013766505,39.201004
76.09,76.09,34,9356,939.9862306118011,976873,0.9099400043487549,-0.19540496,2.6140333e-05,0.0,0.000575204,40.31499
75.93,75.93,24,9380,942.0745627880096,978676,0.9339186996221542,-0.19540215,5.241658e-06,0.0,0.0017466529,29.284208
83.5,83.5,24,9404,944.1420950889587,980495,0.9374415203928947,-0.19540358,6.425311e-06,0.0,0.0020759522,26.337027
73.76,73.76,26,9430,946.2132904529572,982465,0.9455757662653923,-0.19540982,9.301322e-06,0.0,0.0007835692,24.68595
79.54,79.54,26,9456,948.239776134491,984827,0.9546015039086342,-0.19540639,6.924907e-06,0.0,-0.00023431168,21.539137
75.25,75.25,28,9484,950.2230226993561,986831,0.9548220448195934,-0.19541545,1.4235266e-06,0.0,0.0008309046,21.551971
76.08,76.08,27,9511,952.1872239112854,988896,0.9519516602158546,-0.19541755,9.811483e-07,0.0,0.00036182208,22.635628
70.97,70.97,35,9546,954.0863666534424,991025,0.9519349783658981,-0.19541946,1.3096578e-05,0.0,0.0013481113,27.972649
68.82,68.82,25,9571,955.9510986804962,993236,0.9301432371139526,-0.19541469,1.0798976e-06,0.0,0.0012940706,32.233532
61.25,61.25,34,9605,957.9893579483032,995015,0.9247162193059921,-0.19540887,4.684407e-07,0.0,0.0003304775,38.82241
66.03,66.03,27,9632,959.9998700618744,996809,0.9477332159876823,-0.19540897,3.8414146e-07,0.0,0.00027197762,23.59952
74.03,74.03,17,9649,962.007890701294,999315,0.9100161343812943,-0.1954021,2.790708e-06,0.0,-0.00027536182,82.054184
72.57,72.57,27,9676,964.0131423473358,1000945,0.9468734785914421,-0.19540219,-5.515176e-08,0.0,7.4713025e-05,23.76863
